house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
103635,1924,4,4,9.7,11,7.1,4932,1,0,5,45936777
103636,1823,3,2,9.8,26,1,4996,0,0,19,43159752
103637,1430,4,3,1.8,19,33.6,1464,1,0,2,9084227
103638,1891,4,1,2.5,5,28.6,2311,1,0,0,19037469
103639,1570,3,4,7.3,11,12,3858,1,0,11,26465944
103640,1948,4,2,7,16,10.3,3695,1,1,13,33862601
103641,1327,3,3,4.5,5,19.4,3473,0,0,0,16919828
103642,1531,3,2,3.1,10,27.1,3284,0,0,0,12167986
103643,1007,3,2,5.7,25,12.1,2433,1,1,22,13807066
103644,1627,3,3,5.9,11,15.5,2525,1,0,10,21278029
103645,1123,4,4,5.7,22,18,2475,1,0,0,17174070
103646,926,3,3,4.8,19,11.4,2042,1,1,6,10922649
103647,1818,3,3,5.5,9,12.2,2885,1,0,9,29139045
103648,1788,4,3,5.6,37,14.2,4651,1,1,2,23262101
103649,2159,4,4,3.2,4,34.8,1863,0,0,0,21909307
103650,1370,3,2,7.8,37,6.6,2911,0,0,2,21609326
103651,1915,6,5,5.2,13,19.1,2343,1,0,13,27271439
103652,2008,4,4,6.9,14,8.1,2784,0,0,8,37517941
103653,1939,5,4,8,21,6.3,5025,1,0,0,40137635
103654,1113,3,2,1.5,21,21.9,1491,0,0,1,6022677
103655,1747,3,2,4.4,25,25.8,2297,0,0,20,21594040
103656,1887,4,3,5.6,28,10.2,4431,1,0,0,29022496
103657,1655,3,1,6.9,23,19.7,2207,1,0,4,21307242
103658,450,1,2,8.5,25,12.3,1175,1,0,8,8663841
103659,1754,2,2,7.1,47,13.2,4186,1,1,2,35042223
103660,3088,7,5,9.1,6,13.3,4735,1,0,0,73396695
103661,1416,5,3,7.3,17,31.7,3665,1,0,15,22315552
103662,1177,3,1,2.2,21,31.3,985,1,0,3,8020552
103663,1893,3,2,4.7,5,14.2,4323,1,0,0,24776763
103664,1853,4,3,7.5,7,21.4,2320,0,1,0,35734938
103665,2425,5,4,3.6,6,25.3,4089,1,0,0,24571845
103666,832,1,1,5.2,10,32.1,1435,1,1,10,11292065
103667,2125,5,4,4.3,28,19.1,5884,1,0,8,27760184
103668,2034,5,3,2.4,9,35.5,3456,1,0,6,17212312
103669,1558,3,3,7.1,13,13.7,3043,1,0,13,30833200
103670,1870,5,5,6.7,21,30.8,3248,0,0,15,30939180
103671,2319,6,5,8.1,17,9,3271,1,0,8,49384203
103672,2217,6,5,8.5,18,27.5,3063,1,1,18,46450777
103673,907,4,3,3.6,35,26.8,1982,1,0,9,8432554
103674,2183,4,2,2,27,34.1,4331,0,0,27,14089901
103675,1608,6,3,5.1,44,29.9,3952,1,0,20,18680677
103676,1697,3,3,5.7,8,13.2,3148,0,0,8,23743002
103677,1698,3,2,8.8,31,14.4,3182,0,0,26,35112328
103678,1552,4,3,5.2,7,17.6,3817,0,0,0,22910109
103679,2425,5,5,4.1,5,23.6,4309,1,0,0,29570251
103680,1596,4,4,7.3,28,13.6,1813,1,0,2,26116612
103681,922,1,2,2.5,26,30.9,2313,0,0,23,5383114
103682,1394,3,2,4.3,11,25.3,2222,1,0,3,16230740
103683,1766,5,3,4.4,10,18.3,3603,1,0,10,22854143
103684,2449,5,4,3.2,26,26.1,3977,1,0,0,23241444
103685,2042,5,3,6.6,8,1.2,2892,1,0,8,38625105
103686,1097,3,3,5,9,25.9,944,0,0,2,14237174
103687,3265,7,5,3.1,20,35.9,7194,0,0,15,28117040
103688,1822,3,3,4.9,45,21.4,800,1,0,7,21230355
103689,2479,6,5,5.9,21,7.7,6889,1,0,21,34710850
103690,1551,3,1,4,13,27.5,4062,1,0,13,18719021
103691,1997,5,4,5.2,28,14.8,2904,1,1,15,28507715
103692,2196,6,3,4.3,50,23.2,6485,1,0,1,23607638
103693,2442,4,3,8.8,28,12.7,7903,1,0,1,56178657
103694,2337,4,3,5.5,13,21.8,4291,0,0,13,32581176
103695,2217,3,3,6.6,10,21.7,4981,1,0,3,35248601
103696,1445,3,3,5.4,68,19.7,3008,0,1,20,16332603
103697,1278,4,4,6.9,15,15.3,3717,1,0,2,20788609
103698,1866,4,3,5.7,24,22.3,2173,1,0,4,26431014
103699,2257,4,3,7,36,13.6,4206,1,0,26,40140249
103700,1505,3,3,2.1,15,24.6,3840,1,0,15,11134968
103701,2342,4,2,7.5,16,15.2,5827,0,0,1,39831488
103702,2594,5,3,7.4,53,6,5121,0,0,6,44675047
103703,1054,3,2,5.7,21,17.4,2988,1,0,21,16076975
103704,1106,2,3,2.2,33,20.1,2367,0,0,0,7242296
103705,1559,4,3,3.3,39,21.8,3224,1,0,1,15323174
103706,1850,4,2,8.7,29,5.8,4474,1,0,10,40796571
103707,1309,3,2,1.7,14,24,2570,1,0,1,8358431
103708,2529,5,5,8.5,12,16.1,5134,0,0,6,49682138
103709,1926,5,4,7.2,48,19.5,2942,1,0,7,31976082
103710,1676,4,3,2.3,17,36,6302,1,0,17,12170686
103711,717,2,2,9.5,6,5.4,1230,0,0,0,16453664
103712,795,2,2,5.3,79,16.5,1938,1,0,7,7989331
103713,1833,4,3,9,31,12.8,5765,1,1,7,33051836
103714,450,1,2,5.3,13,19.9,800,0,0,13,5504179
103715,2308,5,3,2.6,20,27.9,5462,1,0,2,20313789
103716,1547,3,3,3.9,10,8,3115,1,0,10,17024373
103717,3758,7,5,3.4,13,29.3,11563,1,0,0,38301781
103718,3150,7,5,7.3,7,16.8,4582,0,0,0,60685793
103719,1532,3,2,4.5,2,21.5,2373,1,0,0,15023623
103720,1581,4,2,2.7,21,31.8,3115,1,0,4,12437857
103721,2297,6,5,2.1,34,32.3,3914,1,0,5,14294487
103722,2757,7,5,9.5,50,2.3,4754,1,0,3,66844005
103723,585,1,1,8,49,9.7,1882,0,0,5,8098482
103724,489,2,2,3.6,29,18.2,1015,1,0,18,4696524
103725,1246,3,3,5,27,28.8,1905,1,0,12,13999353
103726,2029,5,3,3.5,40,30.4,3583,1,0,1,19143598
103727,1973,4,3,6.2,8,11.5,4425,0,0,1,28979067
103728,2345,5,4,1.2,8,35.1,5165,1,0,7,14640872
103729,870,2,3,5.6,15,19.9,1439,1,0,13,12315694
103730,450,1,1,6.8,14,10.5,800,0,0,11,6807134
103731,2208,5,5,6.1,14,17.4,4349,0,0,14,38063286
103732,1112,4,3,5.7,18,23.1,2172,0,0,1,17600541
103733,450,1,1,5.3,20,24.7,800,1,0,9,4808052
103734,1744,5,4,2.9,26,40.3,4827,1,0,15,14466785
103735,2166,5,3,5.3,21,19.7,5079,1,0,21,27461202
103736,1571,4,3,8.3,14,8.7,3269,1,0,1,28161095
103737,1352,1,1,8,11,14.4,2411,1,0,3,24054777
103738,1546,5,4,1.8,24,28.5,4700,1,0,4,12141292
103739,1409,4,2,7.6,43,8.7,1842,1,0,8,20870959
103740,774,1,2,3.8,18,18,1317,0,0,5,7917667
103741,1185,1,1,4.3,15,1.5,2048,0,0,15,14362768
103742,1989,5,3,5.6,18,22.6,4335,1,0,18,26190138
103743,1859,3,3,4.9,25,10.5,4455,1,0,1,25847918
103744,1759,4,4,4.4,11,16.5,2107,1,0,11,23386573
103745,1003,3,2,2.1,8,30.5,1594,1,0,1,8039841
103746,1532,3,3,8.2,11,8.5,3475,0,0,11,29818023
103747,450,2,3,3.9,19,36.2,800,0,0,2,3556346
103748,1766,5,4,7.2,13,4.3,3106,0,0,13,29722169
103749,2579,7,5,6.3,11,29.5,5425,0,0,6,41137323
103750,692,2,1,7.7,16,20.2,977,1,0,5,11434786
103751,1269,2,1,3.4,43,30.3,2749,0,0,9,9543441
103752,1864,5,3,6.4,17,24.4,4413,1,0,5,28133549
103753,2464,5,4,1.5,10,32.9,4985,1,0,3,15698507
103754,1359,2,1,6.4,42,5.6,3880,0,0,10,19268078
103755,1200,4,3,2.5,34,30.6,2922,0,1,13,10243584
103756,450,3,2,6.7,22,6,889,0,0,22,6074491
103757,1717,4,3,4.6,42,18,3103,1,0,5,22338123
103758,2977,7,5,6.3,26,15.6,9088,1,0,12,50827885
103759,1830,4,3,7.5,26,7,2934,0,0,18,28840147
103760,1636,3,3,6.1,19,22.4,3005,1,0,18,23304167
103761,1859,4,3,6.7,39,13.6,3261,0,0,0,26626898
103762,1643,5,4,5.7,8,20.4,3678,1,0,4,25831150
103763,1122,2,2,5,34,19.9,3762,0,0,0,14861276
103764,2185,5,4,5.4,77,19.6,4693,1,0,8,27463979
103765,1797,4,4,8.3,39,4.8,3247,1,0,20,38413836
103766,1661,3,3,2.6,32,20.2,3510,0,0,17,13600629
103767,1016,3,2,7.8,13,10.7,1232,1,0,13,20467349
103768,2497,5,4,2.5,58,21.7,4713,1,0,4,19957911
103769,2082,4,3,6.7,12,23.3,6293,0,0,0,34098319
103770,1291,4,3,4.8,21,12.3,3095,1,1,2,18981955
103771,2301,6,6,1.6,22,44.2,6301,1,0,11,14199956
103772,1327,3,3,2.3,3,29.9,3461,0,0,0,13225879
103773,1142,2,1,3.1,25,26.1,1798,1,0,1,8848343
103774,1156,2,1,5.7,13,14.7,3638,1,0,4,18136543
103775,499,1,1,4.1,2,26.6,800,0,0,0,5286145
103776,1957,5,3,5.2,34,18.2,4304,1,0,4,22426088
103777,460,1,1,3,19,27.8,800,0,0,19,2705486
103778,852,2,1,7,8,19.1,828,1,0,0,12525930
103779,450,1,1,7.7,34,15.9,1153,0,0,18,7307813
103780,1594,2,2,8.2,11,17.8,2527,1,1,11,30194103
103781,1552,3,2,6,12,20.2,4263,1,1,6,23666078
103782,1438,3,3,6,28,11.3,1000,0,0,28,20035287
103783,972,2,2,7.1,6,1.2,1892,1,0,0,17938588
103784,888,3,1,9,21,9.3,1128,1,0,21,19231387
103785,1952,5,4,2,29,30.4,3519,0,0,20,12310376
103786,1292,2,3,4.8,9,32.2,3784,0,0,9,12478674
103787,1856,4,3,6.6,12,14.5,5707,0,1,1,28380494
103788,1075,2,2,9.9,24,7.5,2481,1,0,20,24673829
103789,1768,4,2,4.4,36,26.5,1844,1,0,28,19074938
103790,2497,6,4,2,55,32.1,3186,1,0,17,16306238
103791,2031,5,4,4.8,43,25.7,4257,1,0,1,25361518
103792,1382,3,3,1.9,38,24.4,2096,1,0,1,8221685
103793,1817,5,4,6.5,27,9.6,4351,1,0,4,27964693
103794,1494,4,4,4.7,12,19.2,4490,0,0,12,19068167
103795,1655,3,3,4,33,10,2334,0,0,0,20518024
103796,1438,5,4,5.4,18,18.6,2104,1,0,18,25048819
103797,1543,4,3,3.3,10,21.1,1993,0,0,7,13623507
103798,1788,3,3,3.3,21,27,3303,1,0,4,18058401
103799,1004,4,2,4.1,44,21.1,2039,0,0,8,9552859
103800,990,4,3,6.2,9,10.3,1993,0,0,9,17372936
103801,747,2,2,4.9,80,28.2,1896,1,0,3,4493963
103802,610,1,2,4.4,18,22.3,1364,1,0,3,7092836
103803,859,2,1,5.1,11,24.9,1688,1,0,6,8871348
103804,1754,4,3,6.1,16,17.8,3551,0,0,11,23829236
103805,1070,3,3,5.3,57,21.9,2195,1,0,12,11918555
103806,1984,5,4,7.1,14,5.5,3899,1,0,4,34165522
103807,1673,4,4,4.6,10,28.9,2666,1,0,4,19678246
103808,450,2,2,3.4,34,30.1,800,1,0,7,2334317
103809,2076,4,4,2.7,36,26.8,4329,0,0,8,16655688
103810,2177,6,3,2,5,30.7,3702,0,0,0,16617773
103811,1004,2,1,7.4,42,18.8,2324,1,0,10,15236508
103812,1923,5,4,7.6,22,10,3929,1,0,5,36579247
103813,1093,2,1,6.7,19,5.4,2196,1,0,4,19197326
103814,1713,4,4,3.9,14,21.2,4438,0,0,4,18627054
103815,828,2,3,2.5,13,28.4,958,1,0,10,7591734
103816,484,2,1,4.3,24,21.9,1482,0,0,6,4602559
103817,1401,3,2,6.4,12,23.7,965,1,0,1,23533489
103818,1570,3,2,8.3,41,4.3,4507,1,0,0,29160387
103819,1392,5,4,8,80,6,2952,1,1,0,22396380
103820,880,3,2,7.7,20,5.6,1483,1,0,20,15829587
103821,1390,1,2,3.8,60,26.2,1553,0,0,6,12846277
103822,1825,4,3,5.7,24,8.7,2994,1,0,11,24194134
103823,1621,2,2,5.4,20,23.3,3083,0,0,20,22257936
103824,1769,3,3,3.7,28,18.3,3745,0,1,1,19924855
103825,1214,1,1,3.9,24,18.7,3481,0,0,6,12775372
103826,2412,5,5,7,29,24.6,4930,1,0,8,36383049
103827,885,1,1,4.8,29,28,1940,0,0,18,8722197
103828,1967,4,3,7.6,15,12.9,4347,1,0,15,36655898
103829,2418,4,4,8.1,23,2.8,4361,0,0,12,41169363
103830,1963,4,2,9.1,30,19.8,3700,1,0,10,40441774
103831,1518,3,3,4.4,33,20.6,2939,1,0,25,17271496
103832,1307,4,3,4.4,10,23.3,3105,0,0,10,14867354
103833,2323,6,4,4.9,17,25.8,3374,1,0,17,29660683
103834,725,2,2,6.5,16,3.7,1230,1,0,0,13404684
103835,1019,2,2,2.6,7,23.4,2256,0,0,0,9503233
103836,1392,5,3,8.8,23,8.2,1885,0,0,15,26460073
103837,2454,4,5,4.1,25,23.5,5075,1,0,2,28475018
103838,1897,3,2,2.8,48,18.8,3173,0,0,14,15296809
103839,1021,2,3,1.8,12,31.6,2352,1,0,0,6468412
103840,1448,5,3,7.5,20,12.7,4090,0,1,9,23959562
103841,1251,3,2,3.1,40,35.7,2093,1,0,19,9723527
103842,1189,2,2,4.1,30,28.7,2919,1,0,6,11384853
103843,2286,4,3,7.7,57,10.3,4847,0,0,13,42164029
103844,758,2,2,4.9,26,19.1,1341,1,0,8,8223122
103845,2696,7,6,5.5,20,24.6,5403,1,0,10,44742323
103846,2188,5,6,6.7,15,16.6,6080,1,1,7,45577041
103847,2359,5,4,9.1,11,1,4475,1,0,6,54685287
103848,1349,2,1,5.5,22,31.1,3758,1,0,18,17933504
103849,1553,2,2,5,16,14.1,2994,1,1,1,20485434
103850,718,2,2,2.8,21,41.5,828,1,0,9,3879038
103851,1309,2,2,5.6,49,20.8,2503,1,1,1,18136054
103852,1971,3,1,1.6,26,26.4,2180,0,0,8,11462917
103853,2492,5,5,7,6,1,4509,0,0,0,39790734
103854,930,2,2,4.3,10,26.8,1661,0,1,1,11121017
103855,1412,3,1,5.1,20,10.4,4363,1,0,5,17410749
103856,1552,4,3,5.7,16,20,4603,1,0,16,22027679
103857,743,2,2,8.2,45,22,1524,1,0,5,13301895
103858,2034,4,4,8.3,20,3.3,5546,0,0,7,46029816
103859,1179,3,2,7.9,15,15.7,2077,1,0,1,22958140
103860,1523,3,3,8.7,40,4,1742,1,0,3,34150882
103861,1356,3,1,4.8,21,27.4,3141,1,0,12,15235008
103862,1137,3,2,2.4,3,28.2,2521,0,0,0,10873163
103863,1645,2,3,6.1,18,16.6,2365,0,0,10,23145266
103864,1510,4,3,7.9,29,18.5,2211,1,0,18,25313625
103865,1408,2,1,3,15,29.8,3610,1,0,9,11291555
103866,1176,3,3,7.3,30,8.3,1164,0,0,17,18432332
103867,1858,5,3,1,37,42.7,4338,1,0,37,8385855
103868,2725,7,5,7.9,31,2.1,4936,1,0,1,57287715
103869,1741,4,2,8.9,23,10,4067,1,0,7,36250852
103870,2297,5,3,1.8,23,24.7,5956,1,0,2,16732166
103871,746,2,1,7,14,5.1,1101,1,1,6,12090588
103872,1753,4,3,7.3,13,6.3,2307,0,0,7,31946762
103873,937,2,2,5.4,29,18.5,2698,1,0,10,13898106
103874,690,1,1,5.8,16,19.7,1356,0,0,6,10730744
103875,1169,1,1,4.2,13,28.8,2568,0,0,4,11422017
103876,2425,6,5,2.2,19,37.3,6175,1,0,0,18284639
103877,2268,5,3,6.8,19,16.3,3228,0,0,0,49853735
103878,1808,5,4,6.1,24,14,4594,0,0,2,29188790
103879,654,2,2,6,9,23.2,1559,0,0,6,10681617
103880,1522,4,2,7.3,19,9.4,4386,1,0,5,30640424
103881,1846,4,4,1.9,16,19.7,5301,1,0,2,13859707
103882,1764,5,3,9.4,30,12.4,3595,0,0,17,40023585
103883,452,1,2,9.4,32,14.7,1108,0,1,12,9861778
103884,1071,3,3,2.6,21,22.3,2171,0,0,4,9873445
103885,1608,2,2,4.3,26,33.9,3356,1,0,16,19474207
103886,1999,5,4,9.5,20,10,2644,1,0,20,42259748
103887,450,1,1,6.8,39,17.2,839,1,0,3,6960099
103888,1545,3,1,8,39,7.9,1426,1,0,5,28699138
103889,1743,4,3,5.7,12,24,3342,0,0,12,26386738
103890,2202,4,3,5.3,8,10,6148,0,0,1,25360328
103891,2100,4,3,6.1,31,14.7,5180,1,0,1,34374435
103892,2029,5,3,3.8,9,19.2,4195,1,0,7,19659331
103893,1130,2,3,5.2,41,11.5,2123,1,0,6,14154213
103894,450,1,2,8,9,16.2,800,0,0,1,8240578
103895,1395,3,3,3.1,32,27.7,2021,0,0,3,12373607
103896,2301,7,6,5.7,20,22.7,5732,1,0,5,34257147
103897,2556,7,5,5.4,58,17.1,2758,1,0,17,35548769
103898,2112,6,4,8.6,41,15.1,2250,1,0,12,45815933
103899,1929,5,3,2.7,8,27.4,4905,1,0,8,16076864
103900,1897,4,3,9.1,11,4.9,4031,1,0,4,41377267
103901,1289,1,1,7.7,29,8.1,2613,0,1,4,21654796
103902,1565,3,2,7.1,37,1.8,3324,1,0,6,24068687
103903,2735,6,5,9.2,9,14.4,8769,1,0,0,69956661
103904,1037,1,1,2.8,33,32.9,2109,0,0,2,6372926
103905,2700,5,3,4.4,23,39.4,5875,1,0,2,27318642
103906,1441,2,1,9.8,26,3.6,4661,1,1,1,40686032
103907,2512,6,5,5.9,12,13.3,4928,1,0,6,38675736
103908,736,2,3,7.1,51,3.5,2234,0,0,24,10714516
103909,2031,5,4,6.7,25,20.7,1494,1,0,0,33400187
103910,1171,3,4,7.2,16,17.8,1526,1,0,10,18366197
103911,730,1,2,5.8,18,26.9,1167,0,0,18,8818846
103912,1792,2,2,5.6,17,12.7,4212,0,0,1,24352853
103913,2306,4,2,5.7,25,22.2,7066,1,0,25,35620732
103914,1101,1,1,3.4,22,21.7,1812,1,0,17,10572756
103915,676,1,1,7.6,8,20.3,1749,0,0,2,10975209
103916,1590,3,3,3.5,7,27.7,5314,1,0,0,16897562
103917,1593,3,4,5.4,33,9.5,4682,0,0,16,22676560
103918,2006,5,4,5.4,27,18,3526,0,0,1,22725461
103919,2267,5,4,6.2,49,4.7,5715,1,0,18,35586084
103920,1611,4,3,7.4,8,5.8,3550,1,0,8,31469066
103921,2856,7,5,7.6,20,5.6,4582,1,0,17,48652156
103922,1796,3,3,5,21,16.2,4052,1,0,10,24869564
103923,1425,4,2,3.5,3,22.9,2445,1,0,0,16598055
103924,602,1,1,1,19,33,1249,0,0,9,2070334
103925,1479,3,3,6.6,29,15.9,1735,0,0,10,21981578
103926,1431,4,3,4.9,39,20.2,1348,0,0,15,17712588
103927,2274,6,3,8,9,13,4157,1,0,9,39293097
103928,1951,4,1,6.8,26,7.1,4274,0,0,11,32031297
103929,883,2,2,4.5,6,21.9,1168,1,0,0,11711704
103930,1762,4,3,4.1,16,31.3,4080,1,0,15,18790596
103931,2086,4,2,4.3,23,21.1,4226,1,0,23,25909671
103932,2643,6,4,8.9,20,11.3,6317,1,0,4,61069849
103933,2227,5,4,8.2,6,12.8,5718,0,0,0,44288972
103934,2145,6,5,4.8,9,25.8,6019,0,0,4,27162556
103935,1689,3,1,2.9,11,28,3989,1,0,6,11830821
103936,1902,4,2,5.7,25,23,3467,1,0,25,24850867
103937,2462,5,3,4.7,18,23.9,5203,1,0,1,33633023
103938,784,2,2,7.1,14,17.6,2664,1,0,7,13254002
103939,1423,2,2,1.8,27,32.3,3687,1,0,2,9223845
103940,1148,3,3,6.2,26,10.4,2345,1,0,17,17022634
103941,1896,4,3,9.3,12,1,3621,1,1,0,38857002
103942,2450,5,3,8.1,22,8.6,4021,1,0,6,50726967
103943,1262,2,1,3.9,26,32.6,1625,1,0,5,10699886
103944,450,1,2,5.9,11,16.3,1361,0,0,1,6624585
103945,1382,4,2,4.9,15,22.2,3161,1,0,5,19545850
103946,2244,5,4,4.3,17,10.3,2780,0,0,17,26380673
103947,1999,5,4,4.4,29,23,3848,1,0,1,26190392
103948,1928,6,4,4.9,32,20.8,5326,1,0,32,29219931
103949,1468,3,2,8.8,27,1,2542,1,0,1,28673205
103950,819,1,1,7.6,7,13.9,1238,1,0,0,14212715
103951,1985,5,3,8.1,11,1,4395,1,0,11,38660658
103952,1108,2,2,7.4,29,8.4,2654,1,0,4,20706840
103953,3070,6,3,2.4,31,33.8,5319,1,0,7,23937834
103954,2021,3,2,5.9,21,18.2,3315,0,0,2,29835436
103955,1273,4,4,6.4,18,13.1,2898,0,0,13,22596148
103956,1253,2,2,7.2,36,10.2,1660,0,0,2,18984175
103957,1590,4,3,9.2,4,4.9,2667,0,0,0,37623234
103958,1494,2,2,4.9,15,21.3,2880,0,0,8,18606838
103959,2376,6,4,5.2,43,12.2,5806,1,0,8,33465749
103960,1771,3,3,5.4,43,25.5,3088,1,0,27,23614155
103961,1174,2,3,3.8,8,16.7,2745,1,0,8,13097928
103962,2879,7,5,4.1,14,12.3,7772,1,0,14,33936767
103963,1682,4,3,3.2,26,31.3,2853,1,0,20,13829898
103964,2150,5,3,3.9,18,20.7,8458,1,0,1,28670679
103965,1255,1,2,2.1,24,29.1,3579,0,0,13,7724187
103966,1886,7,4,9.7,7,9.8,4080,1,1,0,41343075
103967,1852,6,4,6.6,35,10.9,3502,1,0,3,32987359
103968,450,2,2,4.4,21,22.6,800,1,1,0,4705292
103969,2960,6,5,7.4,17,16.7,8870,1,0,17,47117998
103970,2489,5,4,1.3,31,41,5292,1,0,13,12875152
103971,1392,3,3,9.9,23,2.2,1582,1,0,1,31709678
103972,934,3,2,8.2,27,7.6,909,1,1,4,19474535
103973,1876,4,3,5.9,21,20.7,3879,1,0,7,23266722
103974,1706,3,2,8.1,15,12,3550,0,0,7,33531682
103975,1881,4,2,6,29,16.2,2727,0,0,9,30588925
103976,1775,5,4,6.5,38,25.1,1937,1,0,6,25199514
103977,1979,6,4,5.1,42,9.6,1627,1,0,10,25426841
103978,2591,7,4,2.2,16,19.9,4002,1,0,16,21028233
103979,2019,5,4,3.9,9,13.3,3599,0,0,5,24426897
103980,968,2,2,6.8,28,21.8,2338,1,0,21,13665884
103981,2536,3,2,7.6,13,15.3,4874,1,0,2,41529114
103982,2716,6,6,7.5,17,4.3,7166,1,0,1,50827079
103983,3699,7,4,4.1,32,22,8741,1,0,3,43217182
103984,920,2,2,5.9,18,17.1,2123,1,0,2,13730383
103985,1808,4,3,1,8,18.7,4678,1,0,8,11025703
103986,450,1,1,6.4,18,16.9,800,1,0,5,6820932
103987,2010,5,3,8.2,31,3.3,3373,1,0,11,39914899
103988,1294,3,1,1,31,36.2,4452,1,0,12,4230428
103989,2900,7,4,5.1,50,12.8,2483,1,1,6,29996794
103990,1147,3,2,1,18,33.3,2089,0,1,3,5473101
103991,552,2,3,6.5,19,23.3,1262,0,0,6,7764163
103992,1344,3,4,5.8,26,23.4,1174,0,0,6,16866367
103993,450,1,2,3,10,29,800,0,0,10,3938482
103994,2138,5,3,3,39,25.5,6836,1,0,8,21241541
103995,450,1,1,9,31,1,946,0,0,31,9645273
103996,1668,5,3,6.5,20,12.9,2761,1,0,9,28156918
103997,450,2,3,6.5,23,14.1,957,0,0,2,5129804
103998,1442,5,3,4,33,21.2,2385,1,0,5,17442308
103999,2718,7,4,5.6,60,9,8229,1,0,16,35551547
104000,1884,4,3,6.2,21,19,2648,1,0,5,27261028
104001,1089,1,2,8.3,14,3,1836,0,0,1,23324697
104002,1630,5,4,5.8,18,26.9,1801,1,0,1,28032512
104003,1662,3,2,6.1,35,17.6,3029,0,0,3,27575174
104004,1957,4,3,8.2,24,16.3,3709,1,0,8,39100770
104005,762,1,1,4.3,44,27.9,2071,1,0,18,6579385
104006,2035,4,3,7,7,26.5,2829,0,0,0,30933835
104007,450,1,2,1,19,33.1,1031,0,0,14,800000
104008,1241,2,1,8.8,34,6.3,2547,1,0,10,27130163
104009,1333,2,1,8.2,7,8.2,1152,0,0,0,27260589
104010,2062,5,2,4,6,32,3227,0,0,0,18889858
104011,1665,4,4,8,34,3.1,2566,1,0,21,30732976
104012,736,2,1,6.6,16,9.9,2215,0,0,3,12317539
104013,1010,2,2,6.2,29,17.8,2351,1,0,3,15465196
104014,1779,3,3,8,9,10.1,3712,0,0,3,35447349
104015,1599,3,3,3.5,16,30.3,800,1,0,1,15256568
104016,1274,3,2,4.4,24,13.8,1089,1,1,7,14959195
104017,1337,4,3,2.1,10,28.3,3258,1,0,4,10714707
104018,2103,3,3,6,9,15.9,5193,1,0,7,33595269
104019,1313,3,3,4.5,21,15.1,2041,1,1,6,18059876
104020,1593,2,2,2.6,6,32.5,3212,1,0,0,14412027
104021,3060,5,3,8.9,12,7.7,6041,1,0,4,64264354
104022,725,2,1,4.9,33,19.5,1524,1,0,17,7199937
104023,450,1,1,9.5,26,1.6,800,1,0,8,11453440
104024,2159,5,4,9.6,32,4,5374,1,0,2,49419370
104025,1209,3,2,8,26,4.9,3220,1,0,23,20683378
104026,1443,3,2,6.3,2,21.3,2055,1,0,0,23834882
104027,1142,2,1,2.9,8,32.5,1466,1,0,8,10775096
104028,1481,5,4,1.8,12,39.7,2255,0,0,11,9526308
104029,2689,6,4,1,45,34.6,5457,1,0,1,13415682
104030,2171,5,3,2.3,33,26.1,4805,1,0,23,15370584
104031,2210,5,5,5.4,41,16,5465,1,0,4,28882606
104032,729,1,2,8.2,39,13.3,1883,1,1,14,13633056
104033,902,1,1,7.6,33,13.4,2000,1,0,3,14426654
104034,450,1,1,7.3,9,12.1,962,0,0,7,8622098
104035,1124,3,2,7.3,19,11.5,3360,1,0,19,19844691
104036,2272,6,4,3.8,15,30.6,4551,1,0,9,25907646
104037,1986,5,4,4.9,13,17.7,4675,1,0,4,28186746
104038,1506,3,2,5.3,38,27.2,3301,1,0,6,17347884
104039,1636,5,4,2.7,25,28,3102,1,0,11,11247078
104040,1202,2,2,8.8,15,6.4,2284,1,0,6,27439380
104041,1783,4,3,4.2,40,17.7,4980,0,0,24,20772864
104042,2148,5,3,8.8,9,7.7,4180,1,0,9,42219247
104043,600,1,1,3.6,30,27.2,1073,0,0,2,4577162
104044,1845,5,3,2.8,5,24.3,2874,1,0,0,19779367
104045,2256,4,2,4.1,22,27.8,5084,1,1,22,23933717
104046,1380,2,3,4.6,10,18.6,2336,1,0,4,14838393
104047,2105,5,3,1.8,12,28.9,4629,0,0,3,16763834
104048,3480,7,4,8.1,32,3,7331,1,0,0,76111718
104049,1582,6,4,7.7,13,15.3,2758,1,0,1,28111225
104050,1906,5,4,7.6,9,10.6,2216,1,1,9,38311672
104051,1170,2,2,3.8,27,33.1,1617,1,0,5,10800010
104052,1768,3,3,3.8,31,27.8,2611,0,0,5,16932851
104053,1949,3,3,6.2,5,16.9,2724,1,0,0,32906294
104054,1777,3,2,6.5,47,22.9,4039,1,0,2,24198061
104055,987,2,2,7.3,15,15.5,3235,0,0,7,15687947
104056,1784,5,3,3,14,32,3021,1,0,13,17290634
104057,2600,7,5,8,4,5.8,4601,0,0,0,52612707
104058,1942,4,3,7,28,16.8,3203,1,0,0,26349000
104059,2275,5,2,4,10,26,5721,1,0,10,23953946
104060,1496,4,3,4.6,16,11.9,3375,1,0,16,18236319
104061,2137,4,2,8.6,29,18.2,4253,1,0,6,44183744
104062,1832,5,5,3.3,16,18.1,2331,0,0,5,16467671
104063,1032,2,1,8.4,14,2,1465,0,0,3,19983564
104064,1857,4,3,3.3,19,8,3909,1,0,4,22800296
104065,1005,1,1,6,26,19.8,2145,1,0,10,14068642
